Genes,PathwayID,PathwayName
ADAMTS15,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTS16,"{'R-HSA-1474228', 'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification', 'Degradation of the extracellular matrix'}"
ADAMTS17,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTS18,"{'R-HSA-1474228', 'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification', 'Degradation of the extracellular matrix'}"
ADAMTS19,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTS2,"{'R-HSA-1474290', 'R-HSA-5668914', 'R-HSA-597592'}","{'Collagen formation', 'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTS20,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTS3,"{'R-HSA-1474290', 'R-HSA-5668914', 'R-HSA-597592'}","{'Collagen formation', 'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTS4,"{'R-HSA-1474228', 'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification', 'Degradation of the extracellular matrix'}"
ADAMTS5,"{'R-HSA-1474228', 'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification', 'Degradation of the extracellular matrix'}"
ADAMTS6,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTS7,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTS8,"{'R-HSA-1474228', 'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification', 'Degradation of the extracellular matrix'}"
ADAMTS9,"{'R-HSA-1474228', 'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification', 'Degradation of the extracellular matrix'}"
ADAMTSL1,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTSL2,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTSL3,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTSL4,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAMTSL5,"{'R-HSA-5668914', 'R-HSA-597592'}","{'Diseases of metabolism', 'Post-translational protein modification'}"
ADAP1,{'R-HSA-9006934'},{'Signaling by Receptor Tyrosine Kinases'}
ADAR,"{'R-HSA-1280215', 'R-HSA-75072'}","{'mRNA Editing', 'Cytokine Signaling in Immune system'}"
ADARB1,{'R-HSA-75072'},{'mRNA Editing'}
ADAT1,{'R-HSA-72306'},{'tRNA processing'}
ADAT2,{'R-HSA-72306'},{'tRNA processing'}
ADAT3,{'R-HSA-72306'},{'tRNA processing'}
ADCY1,"{'R-HSA-445717', 'R-HSA-372790', 'R-HSA-5663205', 'R-HSA-163685', 'R-HSA-112315', 'R-HSA-5358351', 'R-HSA-9006925'}","{'Signaling by GPCR', 'Integration of energy metabolism', 'Signaling by Hedgehog', 'Intracellular signaling by second messengers', 'Transmission across Chemical Synapses', 'Infectious disease', 'Aquaporin-mediated transport'}"
ADCY10,{'R-HSA-5358351'},{'Signaling by Hedgehog'}
ADCY2,"{'R-HSA-445717', 'R-HSA-372790', 'R-HSA-5663205', 'R-HSA-163685', 'R-HSA-112315', 'R-HSA-5358351', 'R-HSA-9006925'}","{'Signaling by GPCR', 'Integration of energy metabolism', 'Signaling by Hedgehog', 'Intracellular signaling by second messengers', 'Transmission across Chemical Synapses', 'Infectious disease', 'Aquaporin-mediated transport'}"
ADCY3,"{'R-HSA-445717', 'R-HSA-372790', 'R-HSA-5663205', 'R-HSA-381753', 'R-HSA-163685', 'R-HSA-112315', 'R-HSA-5358351', 'R-HSA-9006925'}","{'Signaling by GPCR', 'Integration of energy metabolism', 'Signaling by Hedgehog', 'Intracellular signaling by second messengers', 'Transmission across Chemical Synapses', 'Infectious disease', 'Olfactory Signaling Pathway', 'Aquaporin-mediated transport'}"
ADCY4,"{'R-HSA-445717', 'R-HSA-372790', 'R-HSA-5663205', 'R-HSA-163685', 'R-HSA-112315', 'R-HSA-5358351', 'R-HSA-9006925'}","{'Signaling by GPCR', 'Integration of energy metabolism', 'Signaling by Hedgehog', 'Intracellular signaling by second messengers', 'Transmission across Chemical Synapses', 'Infectious disease', 'Aquaporin-mediated transport'}"
ADCY5,"{'R-HSA-445717', 'R-HSA-372790', 'R-HSA-5663205', 'R-HSA-163685', 'R-HSA-112315', 'R-HSA-5358351', 'R-HSA-9006925'}","{'Signaling by GPCR', 'Integration of energy metabolism', 'Signaling by Hedgehog', 'Intracellular signaling by second messengers', 'Transmission across Chemical Synapses', 'Infectious disease', 'Aquaporin-mediated transport'}"
ADCY6,"{'R-HSA-445717', 'R-HSA-372790', 'R-HSA-5663205', 'R-HSA-163685', 'R-HSA-112315', 'R-HSA-5358351', 'R-HSA-9006925'}","{'Signaling by GPCR', 'Integration of energy metabolism', 'Signaling by Hedgehog', 'Intracellular signaling by second messengers', 'Transmission across Chemical Synapses', 'Infectious disease', 'Aquaporin-mediated transport'}"
ADCY7,"{'R-HSA-445717', 'R-HSA-372790', 'R-HSA-5663205', 'R-HSA-163685', 'R-HSA-112315', 'R-HSA-5358351', 'R-HSA-9006925'}","{'Signaling by GPCR', 'Integration of energy metabolism', 'Signaling by Hedgehog', 'Intracellular signaling by second messengers', 'Transmission across Chemical Synapses', 'Infectious disease', 'Aquaporin-mediated transport'}"
ADCY8,"{'R-HSA-445717', 'R-HSA-372790', 'R-HSA-5663205', 'R-HSA-163685', 'R-HSA-112315', 'R-HSA-5358351', 'R-HSA-9006925'}","{'Signaling by GPCR', 'Integration of energy metabolism', 'Signaling by Hedgehog', 'Intracellular signaling by second messengers', 'Transmission across Chemical Synapses', 'Infectious disease', 'Aquaporin-mediated transport'}"
ADCY9,"{'R-HSA-445717', 'R-HSA-372790', 'R-HSA-5663205', 'R-HSA-163685', 'R-HSA-112315', 'R-HSA-5358351', 'R-HSA-9006925'}","{'Signaling by GPCR', 'Integration of energy metabolism', 'Signaling by Hedgehog', 'Intracellular signaling by second messengers', 'Transmission across Chemical Synapses', 'Infectious disease', 'Aquaporin-mediated transport'}"
ADCYAP1,"{'R-HSA-372790', 'R-HSA-9006934'}","{'Signaling by GPCR', 'Signaling by Receptor Tyrosine Kinases'}"
ADCYAP1R1,"{'R-HSA-372790', 'R-HSA-9006934'}","{'Signaling by GPCR', 'Signaling by Receptor Tyrosine Kinases'}"
ADD1,"{'R-HSA-109581', 'R-HSA-2262752', 'R-HSA-5223345'}","{'Miscellaneous transport and binding events', 'Apoptosis', 'Cellular responses to stress'}"
ADD2,{'R-HSA-5223345'},{'Miscellaneous transport and binding events'}
ADD3,"{'R-HSA-9716542', 'R-HSA-5223345'}","{'Miscellaneous transport and binding events', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
ADGRE1,{'R-HSA-372790'},{'Signaling by GPCR'}
ADGRE2,{'R-HSA-372790'},{'Signaling by GPCR'}
ADGRE3,"{'R-HSA-372790', 'R-HSA-168249'}","{'Signaling by GPCR', 'Innate Immune System'}"
ADGRE5,"{'R-HSA-372790', 'R-HSA-168249'}","{'Signaling by GPCR', 'Innate Immune System'}"
ADGRF5,{'R-HSA-5683826'},{'Surfactant metabolism'}
ADGRG3,{'R-HSA-168249'},{'Innate Immune System'}
ADGRG6,{'R-HSA-9675108'},{'Nervous system development'}
ADGRV1,{'R-HSA-9675108'},{'Nervous system development'}
ADH1A,"{'R-HSA-2161522', 'R-HSA-9006931', 'R-HSA-211859'}","{'Biological oxidations', 'Signaling by Nuclear Receptors', 'Abacavir ADME'}"
ADH1B,{'R-HSA-211859'},{'Biological oxidations'}
ADH1C,"{'R-HSA-9006931', 'R-HSA-211859'}","{'Biological oxidations', 'Signaling by Nuclear Receptors'}"
ADH4,"{'R-HSA-9006931', 'R-HSA-211859'}","{'Biological oxidations', 'Signaling by Nuclear Receptors'}"
ADH5,{'R-HSA-211859'},{'Biological oxidations'}
ADH6,{'R-HSA-211859'},{'Biological oxidations'}
ADH7,{'R-HSA-211859'},{'Biological oxidations'}
ADHFE1,{'R-HSA-1428517'},{'The citric acid (TCA) cycle and respiratory electron transport'}
ADI1,{'R-HSA-71291'},{'Metabolism of amino acids and derivatives'}
ADIPOQ,"{'R-HSA-381340', 'R-HSA-163685'}","{'Transcriptional regulation of white adipocyte differentiation', 'Integration of energy metabolism'}"
ADIPOR1,{'R-HSA-163685'},{'Integration of energy metabolism'}
ADIPOR2,{'R-HSA-163685'},{'Integration of energy metabolism'}
ADIRF,{'R-HSA-381340'},{'Transcriptional regulation of white adipocyte differentiation'}
ADK,"{'R-HSA-15869', 'R-HSA-9755088'}","{'Ribavirin ADME', 'Metabolism of nucleotides'}"
ADM,{'R-HSA-372790'},{'Signaling by GPCR'}
ADM2,{'R-HSA-372790'},{'Signaling by GPCR'}
ADO,{'R-HSA-71291'},{'Metabolism of amino acids and derivatives'}
ADORA1,{'R-HSA-372790'},{'Signaling by GPCR'}
ADORA2A,"{'R-HSA-372790', 'R-HSA-9006934', 'R-HSA-5683826'}","{'Signaling by GPCR', 'Signaling by Receptor Tyrosine Kinases', 'Surfactant metabolism'}"
ADORA2B,"{'R-HSA-372790', 'R-HSA-5683826', 'R-HSA-5663205'}","{'Signaling by GPCR', 'Surfactant metabolism', 'Infectious disease'}"
ADORA3,{'R-HSA-372790'},{'Signaling by GPCR'}
ADPGK,{'R-HSA-71387'},{'Metabolism of carbohydrates'}
ADPRM,{'R-HSA-15869'},{'Metabolism of nucleotides'}
ADPRS,{'R-HSA-73884'},{'Base Excision Repair'}
ADRA1A,{'R-HSA-372790'},{'Signaling by GPCR'}
ADRA1B,{'R-HSA-372790'},{'Signaling by GPCR'}
ADRA1D,{'R-HSA-372790'},{'Signaling by GPCR'}
ADRA2A,"{'R-HSA-372790', 'R-HSA-76002', 'R-HSA-163685', 'R-HSA-5683826'}","{'Platelet activation, signaling and aggregation', 'Signaling by GPCR', 'Integration of energy metabolism', 'Surfactant metabolism'}"
ADRA2B,"{'R-HSA-372790', 'R-HSA-76002'}","{'Platelet activation, signaling and aggregation', 'Signaling by GPCR'}"
ADRA2C,"{'R-HSA-372790', 'R-HSA-76002', 'R-HSA-163685', 'R-HSA-5683826'}","{'Platelet activation, signaling and aggregation', 'Signaling by GPCR', 'Integration of energy metabolism', 'Surfactant metabolism'}"
ADRB1,{'R-HSA-372790'},{'Signaling by GPCR'}
ADRB2,"{'R-HSA-372790', 'R-HSA-597592', 'R-HSA-199991'}","{'Signaling by GPCR', 'Membrane Trafficking', 'Post-translational protein modification'}"
ADRB3,{'R-HSA-372790'},{'Signaling by GPCR'}
ADRM1,{'R-HSA-597592'},{'Post-translational protein modification'}
ADSL,{'R-HSA-15869'},{'Metabolism of nucleotides'}
ADSS1,{'R-HSA-15869'},{'Metabolism of nucleotides'}
ADSS2,{'R-HSA-15869'},{'Metabolism of nucleotides'}
AEBP2,"{'R-HSA-212165', 'R-HSA-3247509'}","{'Epigenetic regulation of gene expression', 'Chromatin modifying enzymes'}"
AFF4,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
AFG3L2,{'R-HSA-8949215'},{'Mitochondrial calcium ion transport'}
AFMID,{'R-HSA-71291'},{'Metabolism of amino acids and derivatives'}
AFP,"{'R-HSA-381426', 'R-HSA-597592'}","{'Post-translational protein modification', 'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)'}"
AGA,{'R-HSA-168249'},{'Innate Immune System'}
AGAP2,{'R-HSA-9675108'},{'Nervous system development'}
AGBL1,{'R-HSA-597592'},{'Post-translational protein modification'}
AGBL2,{'R-HSA-597592'},{'Post-translational protein modification'}
AGBL3,{'R-HSA-597592'},{'Post-translational protein modification'}
AGBL4,{'R-HSA-597592'},{'Post-translational protein modification'}
AGBL5,{'R-HSA-597592'},{'Post-translational protein modification'}
AGER,"{'R-HSA-1280215', 'R-HSA-168249'}","{'Cytokine Signaling in Immune system', 'Innate Immune System'}"
AGFG1,{'R-HSA-199991'},{'Membrane Trafficking'}
AGGF1,{'R-HSA-5663202'},{'Diseases of signal transduction by growth factor receptors and second messengers'}
AGK,"{'R-HSA-5663202', 'R-HSA-556833'}","{'Metabolism of lipids', 'Diseases of signal transduction by growth factor receptors and second messengers'}"
AGL,"{'R-HSA-168249', 'R-HSA-71387'}","{'Metabolism of carbohydrates', 'Innate Immune System'}"
AGMAT,{'R-HSA-71291'},{'Metabolism of amino acids and derivatives'}
AGMO,{'R-HSA-556833'},{'Metabolism of lipids'}
AGO1,"{'R-HSA-5663202', 'R-HSA-446728', 'R-HSA-73857', 'R-HSA-157118', 'R-HSA-2262752', 'R-HSA-195721', 'R-HSA-9006925', 'R-HSA-9006931', 'R-HSA-5683057', 'R-HSA-211000'}","{'Cellular responses to stress', 'Gene Silencing by RNA', 'Cell junction organization', 'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'RNA Polymerase II Transcription', 'Signaling by NOTCH', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by WNT', 'Signaling by Nuclear Receptors'}"
AGO2,"{'R-HSA-5663202', 'R-HSA-446728', 'R-HSA-9816359', 'R-HSA-73857', 'R-HSA-157118', 'R-HSA-195721', 'R-HSA-9006925', 'R-HSA-9006931', 'R-HSA-5683057', 'R-HSA-211000'}","{'Maternal to zygotic transition (MZT)', 'Gene Silencing by RNA', 'Cell junction organization', 'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'RNA Polymerase II Transcription', 'Signaling by NOTCH', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by WNT', 'Signaling by Nuclear Receptors'}"
AGO3,"{'R-HSA-5663202', 'R-HSA-446728', 'R-HSA-73857', 'R-HSA-157118', 'R-HSA-2262752', 'R-HSA-195721', 'R-HSA-9006925', 'R-HSA-9006931', 'R-HSA-5683057', 'R-HSA-211000'}","{'Cellular responses to stress', 'Gene Silencing by RNA', 'Cell junction organization', 'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'RNA Polymerase II Transcription', 'Signaling by NOTCH', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by WNT', 'Signaling by Nuclear Receptors'}"
AGO4,"{'R-HSA-5663202', 'R-HSA-446728', 'R-HSA-73857', 'R-HSA-157118', 'R-HSA-2262752', 'R-HSA-195721', 'R-HSA-9006925', 'R-HSA-9006931', 'R-HSA-5683057', 'R-HSA-211000'}","{'Cellular responses to stress', 'Gene Silencing by RNA', 'Cell junction organization', 'Intracellular signaling by second messengers', 'MAPK family signaling cascades', 'RNA Polymerase II Transcription', 'Signaling by NOTCH', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Signaling by WNT', 'Signaling by Nuclear Receptors'}"
AGPAT1,"{'R-HSA-556833', 'R-HSA-163685'}","{'Metabolism of lipids', 'Integration of energy metabolism'}"
AGPAT2,"{'R-HSA-556833', 'R-HSA-168249'}","{'Metabolism of lipids', 'Innate Immune System'}"
AGPAT3,"{'R-HSA-556833', 'R-HSA-199991'}","{'Metabolism of lipids', 'Membrane Trafficking'}"
AGPAT4,{'R-HSA-556833'},{'Metabolism of lipids'}
AGPAT5,{'R-HSA-556833'},{'Metabolism of lipids'}
AGPS,"{'R-HSA-9033241', 'R-HSA-556833'}","{'Metabolism of lipids', 'Peroxisomal protein import'}"
AGRN,"{'R-HSA-3000178', 'R-HSA-2187338', 'R-HSA-5663205', 'R-HSA-5668914', 'R-HSA-216083', 'R-HSA-9675108', 'R-HSA-3000171', 'R-HSA-196854', 'R-HSA-71387'}","{'Non-integrin membrane-ECM interactions', 'Diseases of metabolism', 'Metabolism of carbohydrates', 'Infectious disease', 'Metabolism of vitamins and cofactors', 'Visual phototransduction', 'Nervous system development', 'Integrin cell surface interactions', 'ECM proteoglycans'}"
AGRP,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
AGT,"{'R-HSA-372790', 'R-HSA-2980736', 'R-HSA-556833'}","{'Peptide hormone metabolism', 'Metabolism of lipids', 'Signaling by GPCR'}"
AGTPBP1,{'R-HSA-597592'},{'Post-translational protein modification'}
AGTR1,"{'R-HSA-372790', 'R-HSA-199991'}","{'Signaling by GPCR', 'Membrane Trafficking'}"
AGTR2,{'R-HSA-372790'},{'Signaling by GPCR'}
AGTRAP,{'R-HSA-5663202'},{'Diseases of signal transduction by growth factor receptors and second messengers'}
AGXT,"{'R-HSA-9033241', 'R-HSA-71291'}","{'Metabolism of amino acids and derivatives', 'Peroxisomal protein import'}"
AGXT2,"{'R-HSA-15869', 'R-HSA-71291'}","{'Metabolism of nucleotides', 'Metabolism of amino acids and derivatives'}"
AHCTF1,"{'R-HSA-69620', 'R-HSA-9716542', 'R-HSA-69278'}","{'Cell Cycle Checkpoints', 'Cell Cycle, Mitotic', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
AHCY,"{'R-HSA-5668914', 'R-HSA-71291', 'R-HSA-211859'}","{'Diseases of metabolism', 'Biological oxidations', 'Metabolism of amino acids and derivatives'}"
AHCYL1,"{'R-HSA-1280218', 'R-HSA-372790', 'R-HSA-5663205', 'R-HSA-168249', 'R-HSA-163685', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-5576891'}","{'Signaling by GPCR', 'Signaling by Receptor Tyrosine Kinases', 'Integration of energy metabolism', 'Intracellular signaling by second messengers', 'Infectious disease', 'Adaptive Immune System', 'Cardiac conduction', 'Innate Immune System'}"
AHCYL2,{'R-HSA-425407'},{'SLC-mediated transmembrane transport'}
AHI1,{'R-HSA-5617833'},{'Cilium Assembly'}
AHR,"{'R-HSA-556833', 'R-HSA-211859'}","{'Metabolism of lipids', 'Biological oxidations'}"
AHRR,"{'R-HSA-556833', 'R-HSA-211859'}","{'Metabolism of lipids', 'Biological oxidations'}"
AHSG,"{'R-HSA-381426', 'R-HSA-597592', 'R-HSA-168249', 'R-HSA-76002'}","{'Platelet activation, signaling and aggregation', 'Post-translational protein modification', 'Innate Immune System', 'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)'}"
AICDA,{'R-HSA-9816359'},{'Maternal to zygotic transition (MZT)'}
AIFM2,{'R-HSA-73857'},{'RNA Polymerase II Transcription'}
AIM2,{'R-HSA-168249'},{'Innate Immune System'}
AIMP1,"{'R-HSA-72766', 'R-HSA-71291'}","{'Translation', 'Metabolism of amino acids and derivatives'}"
AIMP2,"{'R-HSA-72766', 'R-HSA-71291'}","{'Translation', 'Metabolism of amino acids and derivatives'}"
AIP,"{'R-HSA-1280215', 'R-HSA-211859'}","{'Biological oxidations', 'Cytokine Signaling in Immune system'}"
AJUBA,"{'R-HSA-69278', 'R-HSA-5619507', 'R-HSA-2262752'}","{'Cell Cycle, Mitotic', 'Cellular responses to stress', 'Activation of HOX genes during differentiation'}"
AK1,{'R-HSA-15869'},{'Metabolism of nucleotides'}
AK2,{'R-HSA-15869'},{'Metabolism of nucleotides'}
AK3,{'R-HSA-983231'},{'Factors involved in megakaryocyte development and platelet production'}
AK4,{'R-HSA-15869'},{'Metabolism of nucleotides'}
AK5,{'R-HSA-15869'},{'Metabolism of nucleotides'}
AK6,{'R-HSA-15869'},{'Metabolism of nucleotides'}
AK7,{'R-HSA-15869'},{'Metabolism of nucleotides'}
AK8,{'R-HSA-15869'},{'Metabolism of nucleotides'}
AK9,{'R-HSA-15869'},{'Metabolism of nucleotides'}
AKAP1,"{'R-HSA-8949215', 'R-HSA-983231'}","{'Factors involved in megakaryocyte development and platelet production', 'Mitochondrial calcium ion transport'}"
AKAP10,{'R-HSA-983231'},{'Factors involved in megakaryocyte development and platelet production'}
AKAP12,{'R-HSA-9716542'},"{'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
AKAP13,"{'R-HSA-372790', 'R-HSA-73887', 'R-HSA-9716542'}","{'Death Receptor Signaling', 'Signaling by GPCR', 'Signaling by Rho GTPases, Miro GTPases and RHOBTB3'}"
AKAP5,"{'R-HSA-9675108', 'R-HSA-112315', 'R-HSA-163685'}","{'Nervous system development', 'Transmission across Chemical Synapses', 'Integration of energy metabolism'}"
AKAP8L,{'R-HSA-212165'},{'Epigenetic regulation of gene expression'}
AKAP9,"{'R-HSA-69278', 'R-HSA-5617833', 'R-HSA-5663202', 'R-HSA-5576891'}","{'Diseases of signal transduction by growth factor receptors and second messengers', 'Cell Cycle, Mitotic', 'Cilium Assembly', 'Cardiac conduction'}"
AKR1A1,"{'R-HSA-211859', 'R-HSA-71387'}","{'Biological oxidations', 'Metabolism of carbohydrates'}"
AKR1B1,"{'R-HSA-556833', 'R-HSA-71387'}","{'Metabolism of lipids', 'Metabolism of carbohydrates'}"
AKR1B10,"{'R-HSA-2187338', 'R-HSA-196854'}","{'Metabolism of vitamins and cofactors', 'Visual phototransduction'}"
AKR1B15,{'R-HSA-556833'},{'Metabolism of lipids'}
AKR1C1,"{'R-HSA-2187338', 'R-HSA-556833', 'R-HSA-196854', 'R-HSA-9757110'}","{'Metabolism of vitamins and cofactors', 'Metabolism of lipids', 'Prednisone ADME', 'Visual phototransduction'}"
AKR1C2,{'R-HSA-556833'},{'Metabolism of lipids'}
AKR1C3,"{'R-HSA-9006931', 'R-HSA-556833', 'R-HSA-196854', 'R-HSA-2187338'}","{'Metabolism of vitamins and cofactors', 'Metabolism of lipids', 'Signaling by Nuclear Receptors', 'Visual phototransduction'}"
AKR1C4,"{'R-HSA-2187338', 'R-HSA-556833', 'R-HSA-196854'}","{'Metabolism of vitamins and cofactors', 'Metabolism of lipids', 'Visual phototransduction'}"
AKR1D1,{'R-HSA-556833'},{'Metabolism of lipids'}
AKR7A2,{'R-HSA-211859'},{'Biological oxidations'}
AKR7A3,{'R-HSA-211859'},{'Biological oxidations'}
AKR7L,{'R-HSA-211859'},{'Biological oxidations'}
AKT1,"{'R-HSA-1280218', 'R-HSA-9006927', 'R-HSA-1280215', 'R-HSA-2262752', 'R-HSA-196854', 'R-HSA-109581', 'R-HSA-76002', 'R-HSA-165159', 'R-HSA-9006934', 'R-HSA-9006925', 'R-HSA-157118', 'R-HSA-372790', 'R-HSA-5663202', 'R-HSA-186712', 'R-HSA-450531', 'R-HSA-195721', 'R-HSA-73857', 'R-HSA-199991', 'R-HSA-5663205', 'R-HSA-202131', 'R-HSA-69278', 'R-HSA-9006931', 'R-HSA-354192'}","{'Regulation of beta-cell development', 'RNA Polymerase II Transcription', 'Cytokine Signaling in Immune system', 'Cell Cycle, Mitotic', 'Adaptive Immune System', 'Signaling by Nuclear Receptors', 'Signaling by Receptor Tyrosine Kinases', 'Signaling by Non-Receptor Tyrosine Kinases', 'Regulation of mRNA stability by proteins that bind AU-rich elements', 'Platelet activation, signaling and aggregation', 'Cellular responses to stress', 'Intracellular signaling by second messengers', 'Membrane Trafficking', 'Infectious disease', 'Metabolism of nitric oxide: NOS3 activation and regulation', 'Diseases of signal transduction by growth factor receptors and second messengers', 'Integrin signaling', 'Signaling by GPCR', 'MTOR signalling', 'Metabolism of vitamins and cofactors', 'Signaling by NOTCH', 'Apoptosis', 'Signaling by WNT'}"
